# Earthquake epicenters: 
# 1 event per line
# Coordinates expressed in geographical coordinates (EPSG:4326)	
# Line format: Floating_Date  Longitude  Latitude  Magnitude  Loc_Unc_SMAJ  Loc_Unc_SMIN  Loc_Unc_Az  Mag_Unc
1811.534247	10.728	44.572	5.21	7.2	3.8	0.0	0.53
1812.215847	5.7	43.75	4.9	10.0	10.0	0.0	0.53
1812.333333	-2.25	47.317	4.9	100.0	100.0	0.0	0.52
1812.363388	6.65	50.7	4.79	49.9	49.9	0.0	0.5
1812.540984	7.65	47.75	4.5	50.0	50.0	0.0	0.53
1813.271233	0.583	42.933	5.0	100.0	100.0	0.0	0.54
1813.723288	10.19	46.76	4.54	25.0	25.0	0.0	0.38
1814.252055	10.361	43.633	5.16	9.2	3.2	0.0	0.65
1814.386301	-0.4	43.133	5.5	20.0	20.0	0.0	0.35
1815.610959	10.913	43.932	4.75	40.0	40.0	0.0	0.32
1817.189041	6.833	45.9	5.7	50.0	50.0	0.0	0.35
1817.208219	-2.167	42.206	5.79	3.1	1.2	90.0	0.43
1818.147945	8.1	43.933	5.0	25.0	25.0	0.0	0.44
1818.936986	10.295	44.696	5.33	4.6	1.1	0.0	0.33
1819.019178	8.017	43.867	4.5	50.0	50.0	0.0	0.52
1822.134247	5.817	45.817	5.5	10.0	10.0	0.0	0.37
1822.410959	-0.933	46.933	4.9	100.0	100.0	0.0	0.4
1822.454795	-0.75	49.667	4.6	25.0	25.0	0.0	0.44
1822.906849	8.571	48.558	4.96	4.8	3.6	0.0	0.41
1824.092896	9.126	44.92	4.63	10.2	8.4	90.0	0.55
1824.543716	2.883	43.15	4.6	100.0	100.0	0.0	0.42
1826.476712	10.645	45.668	4.74	25.0	25.0	0.0	0.25
1827.002740	0.35	48.517	4.7	50.0	50.0	0.0	0.49
1827.249315	10.19	46.78	4.81	25.0	25.0	0.0	0.41
1827.452055	3.016	39.65	4.52	50.0	50.0	0.0	0.5
1827.887671	7.9	46.583	4.3	5.0	5.0	0.0	0.67
1828.103825	9.32	48.4	4.79	49.9	49.9	0.0	0.5
1828.144809	5.055	50.733	5.18	6.8	3.5	90.0	0.3
1828.770492	9.047	44.821	5.71	2.9	2.0	0.0	0.3
1828.770492	9.019	44.819	4.95	22.3	5.7	0.0	0.67
1828.827869	6.083	47.283	5.2	50.0	50.0	0.0	0.54
1828.920765	5.944	50.572	5.08	12.1	5.6	0.0	0.49
1829.679452	10.024	45.136	4.8	30.0	30.0	0.0	0.34
1830.726027	9.475	48.311	4.51	4.3	1.9	0.0	0.34
1831.397260	7.833	43.85	5.8	10.0	10.0	0.0	0.78
1831.531507	10.48	44.749	4.69	11.9	5.7	90.0	0.52
1831.693151	10.544	44.753	5.49	4.8	3.8	90.0	0.33
1831.698630	10.474	44.651	4.66	1.6	0.0	0.0	0.74
1831.898630	7.833	43.833	4.83	39.9	39.9	0.0	0.3
1832.191257	10.832	44.778	4.62	4.1	0.7	90.0	0.45
1832.196721	10.494	44.765	5.55	3.1	1.5	90.0	0.3
1833.794521	3.2	45.333	5.3	50.0	50.0	0.0	0.39
1834.120548	9.847	44.433	5.78	1.4	1.2	0.0	0.3
1834.504110	9.948	44.531	5.2	10.1	7.7	0.0	0.35
1835.312329	9.686	44.454	4.63	6.9	4.2	90.0	0.3
1835.389041	7.55	44.317	4.4	100.0	100.0	0.0	0.62
1835.454795	2.666	39.566	4.52	50.0	50.0	0.0	0.5
1835.701370	0.133	46.117	4.7	100.0	100.0	0.0	0.41
1835.821918	0.267	42.967	5.0	50.0	50.0	0.0	0.45
1835.824658	9.29	47.43	4.66	25.0	25.0	0.0	0.37
1836.363388	-0.533	46.5	4.8	50.0	50.0	0.0	0.39
1836.844262	7.517	47.483	4.5	50.0	50.0	0.0	0.53
1837.063014	7.97	46.32	5.31	25.0	25.0	0.0	0.31
1837.273973	10.182	44.175	5.76	20.0	20.0	0.0	0.3
1838.087671	9.25	41.0	4.83	39.9	39.9	0.0	0.3
1838.386301	5.533	45.133	4.4	100.0	100.0	0.0	0.62
1839.230137	6.2	45.2	4.3	20.0	20.0	0.0	0.57
1840.010929	0.667	43.0	5.0	100.0	100.0	0.0	0.54
1841.506849	1.283	46.933	5.5	10.0	10.0	0.0	0.34
1841.810959	6.9	50.9	5.11	49.9	49.9	0.0	0.5
1841.917808	5.917	45.783	4.9	20.0	20.0	0.0	0.35
1843.260274	5.579	51.638	4.76	3.4	3.2	90.0	0.46
1843.972603	-2.533	49.45	4.74	50.0	50.0	0.0	0.56
1845.753425	0.75	41.033	4.79	20.0	20.0	0.0	0.5
1845.764384	0.75	41.033	4.79	20.0	20.0	0.0	0.5
1846.572603	7.672	50.159	5.22	6.6	5.3	90.0	0.31
1846.616438	10.548	43.45	5.89	7.8	3.4	0.0	0.3
1847.284932	-0.383	42.967	4.5	25.0	25.0	0.0	0.43
1847.520548	0.417	49.683	4.5	20.0	20.0	0.0	0.43
1847.780822	6.25	46.633	4.5	100.0	100.0	0.0	0.52
1848.754098	-1.65	40.55	4.79	50.0	50.0	0.0	0.5
1848.797814	3.887	51.24	4.63	44.8	9.7	90.0	0.52
1849.747945	6.317	45.533	4.3	50.0	50.0	0.0	0.79
1849.906849	9.792	44.454	4.8	3.8	1.9	0.0	0.34
1850.438356	7.6	48.033	3.8	100.0	100.0	0.0	0.53
1850.841096	5.567	47.767	3.9	25.0	25.0	0.0	0.44
1850.876712	-0.167	43.1	4.2	10.0	10.0	0.0	0.48
1851.186301	8.97	47.53	4.38	25.0	25.0	0.0	0.37
1851.367123	2.666	39.633	5.35	20.0	20.0	0.0	0.5
1851.526027	6.633	48.083	4.1	20.0	20.0	0.0	0.56
1851.586301	10.559	45.941	5.08	18.9	12.9	0.0	0.42
1851.643836	7.45	46.25	4.82	25.0	25.0	0.0	0.32
1851.780822	7.85	43.917	3.7	50.0	50.0	0.0	0.52
1851.780822	-4.533	48.017	4.0	100.0	100.0	0.0	0.49
1851.805479	-0.35	43.25	3.6	50.0	50.0	0.0	0.87
1851.947945	7.017	46.267	3.7	100.0	100.0	0.0	0.52
1852.065574	2.283	42.233	4.3	50.0	50.0	0.0	0.53
1852.068306	-0.483	44.9	4.6	10.0	10.0	0.0	0.42
1852.142077	0.633	42.417	5.5	100.0	100.0	0.0	0.44
1852.191257	9.533	46.867	3.5	10.0	10.0	0.0	0.67
1852.191257	9.533	46.867	3.5	10.0	10.0	0.0	0.67
1852.191257	9.53	46.86	3.9	25.0	25.0	0.0	0.67
1852.270492	-1.55	47.217	3.6	100.0	100.0	0.0	0.5
1852.398907	-1.433	46.667	4.0	100.0	100.0	0.0	0.49
1852.562842	9.43	47.65	4.0	50.0	50.0	0.0	0.67
1852.573770	9.782	46.477	4.33	50.0	50.0	0.0	0.49
1852.669399	-0.167	43.033	3.5	25.0	25.0	0.0	0.45
1852.855191	-4.483	53.186	4.74	11.3	11.3	0.0	0.3
1852.890710	5.067	44.517	4.4	100.0	100.0	0.0	0.62
1852.950820	-0.65	47.683	3.9	20.0	20.0	0.0	0.44
1852.983607	5.683	43.733	3.5	100.0	100.0	0.0	0.63
1853.013699	-0.833	48.233	4.0	50.0	50.0	0.0	0.49
1853.246575	-1.583	49.033	5.5	20.0	20.0	0.0	0.34
1853.284932	9.89	46.55	3.9	25.0	25.0	0.0	0.67
1853.293151	9.53	46.85	3.85	25.0	25.0	0.0	0.6
1853.523288	-1.65	43.383	3.5	50.0	50.0	0.0	0.93
1853.583562	10.809	43.47	4.69	14.6	9.5	0.0	0.53
1853.608219	7.533	47.217	4.9	50.0	50.0	0.0	0.53
1853.657534	-5.75	41.5	4.13	99.9	99.9	0.0	0.5
1853.742466	-0.233	43.133	4.0	25.0	25.0	0.0	0.43
1853.926027	7.083	46.317	3.8	25.0	25.0	0.0	0.44
1853.969863	-2.25	46.5	4.8	50.0	50.0	0.0	0.46
1854.090411	-3.15	47.717	3.6	100.0	100.0	0.0	0.5
1854.210959	-1.867	43.317	3.7	100.0	100.0	0.0	0.51
1854.326027	2.85	46.217	3.7	50.0	50.0	0.0	0.52
1854.547945	-0.05	43.033	5.9	5.0	5.0	0.0	0.35
1854.991781	7.75	43.667	5.9	10.0	10.0	0.0	0.46
1855.010959	7.017	46.067	3.8	25.0	25.0	0.0	0.44
1855.191781	6.85	48.933	3.7	100.0	100.0	0.0	0.52
1855.246575	7.683	46.333	3.5	10.0	10.0	0.0	0.67
1855.561644	3.0	44.233	3.5	25.0	25.0	0.0	0.46
1855.561644	7.85	46.23	6.06	10.0	10.0	0.0	0.3
1855.564384	7.88	46.23	5.42	10.0	10.0	0.0	0.3
1855.564384	7.82	46.23	5.23	10.0	10.0	0.0	0.33
1855.567123	7.88	46.28	4.72	10.0	10.0	0.0	0.6
1855.567123	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.569863	7.82	46.25	5.13	10.0	10.0	0.0	0.34
1855.600000	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.600000	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.602740	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.605479	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.610959	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.610959	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.610959	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.610959	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.610959	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.613699	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.613699	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.613699	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.616438	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.616438	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.627397	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.641096	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.643836	7.88	46.25	4.98	10.0	10.0	0.0	0.38
1855.646575	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.649315	7.92	46.25	4.21	10.0	10.0	0.0	0.68
1855.657534	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.657534	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.668493	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.676712	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.695890	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.698630	0.867	47.217	4.0	50.0	50.0	0.0	0.65
1855.717808	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.734247	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.769863	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.769863	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.789041	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.791781	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.802740	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.810959	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.819178	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.819178	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.821918	7.92	46.25	4.57	10.0	10.0	0.0	0.48
1855.827397	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.832877	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.835616	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.846575	7.92	46.23	4.8	10.0	10.0	0.0	0.33
1855.849315	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.852055	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.873973	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.876712	7.88	46.25	3.9	10.0	10.0	0.0	0.67
1855.879452	7.88	46.25	3.9	10.0	10.0	0.0	0.67
